REGISTRATION_STATUS_ID,REGISTRATION_ID,STATUS,DATE_CREATED
954475,113926,TTG sent to county,8/5/2025
962645,113926,TTG sent to county,8/15/2025
962655,113926,TTG sent to county,8/15/2025
966819,113926,Post Audit,8/22/2025
970389,113926,Completed,8/27/2025
951186,113927,On Hold- QA,8/1/2025
958734,113927,On Hold- QA,8/11/2025
958937,113927,Send Docs to TTG,8/12/2025
961548,113927,Documents Received ,8/14/2025
961614,113927,TTG sent to county,8/14/2025
967808,113927,Post Audit,8/23/2025
969391,113927,Completed,8/26/2025
951213,113935,Send Docs to TTG,8/1/2025
962773,113935,Documents Received ,8/15/2025
962806,113935,TTG sent to county,8/15/2025
969653,113935,Post Audit,8/26/2025
969654,113935,Completed,8/26/2025
951320,113941,On Hold- QA,8/1/2025
956215,113941,Send Docs to TTG,8/6/2025
958513,113941,Documents Received ,8/11/2025
958664,113941,TTG sent to county,8/11/2025
965411,113941,Post Audit,8/20/2025
968164,113941,Completed,8/25/2025
951338,113945,Send Docs to TTG,8/1/2025
962771,113945,Documents Received ,8/15/2025
962788,113945,TTG sent to county,8/15/2025
969714,113945,Post Audit,8/26/2025
969716,113945,Completed,8/26/2025
951353,113946,On Hold- QA,8/1/2025
957554,113946,Send Docs to TTG,8/8/2025
964245,113946,Documents Received ,8/19/2025
964534,113946,TTG sent to county,8/19/2025
967974,113946,Post Audit,8/23/2025
970989,113946,Completed,8/28/2025
951371,113948,Send Docs to TTG,8/1/2025
962778,113948,Documents Received ,8/15/2025
962815,113948,TTG sent to county,8/15/2025
969686,113948,Post Audit,8/26/2025
969687,113948,Completed,8/26/2025
951526,113974,Send Docs to TTG,8/1/2025
962775,113974,Documents Received ,8/15/2025
962807,113974,TTG sent to county,8/15/2025
969710,113974,Post Audit,8/26/2025
969712,113974,Completed,8/26/2025
951667,113991,Send Docs to TTG,8/1/2025
962762,113991,Documents Received ,8/15/2025
962794,113991,TTG sent to county,8/15/2025
969679,113991,Post Audit,8/26/2025
969680,113991,Completed,8/26/2025
951673,113992,On Hold- QA,8/1/2025
954027,113992,On Hold- QA,8/5/2025
961922,113992,Send Docs to TTG,8/14/2025
963719,113992,Documents Received ,8/18/2025
963880,113992,TTG sent to county,8/18/2025
967878,113992,Post Audit,8/23/2025
970229,113992,Completed,8/27/2025
951718,114009,Send Docs to TTG,8/1/2025
962783,114009,Documents Received ,8/15/2025
962799,114009,TTG sent to county,8/15/2025
969556,114009,Post Audit,8/26/2025
969557,114009,Completed,8/26/2025
951850,114031,On Hold- QA,8/1/2025
956486,114031,Send Docs to TTG,8/7/2025
959233,114031,Documents Received ,8/12/2025
960231,114031,TTG sent to county,8/13/2025
966553,114031,Post Audit,8/21/2025
968363,114031,Completed,8/25/2025
951875,114041,On Hold- QA,8/1/2025
953329,114041,Send Docs to TTG,8/4/2025
959729,114041,On Hold- QA,8/13/2025
965900,114041,Documents Received ,8/21/2025
966395,114041,TTG sent to county,8/21/2025
971648,114041,Post Audit,8/28/2025
971651,114041,Completed,8/28/2025
952035,114056,Send Docs to TTG,8/1/2025
962619,114056,Documents Received ,8/15/2025
962627,114056,TTG sent to county,8/15/2025
962662,114056,TTG sent to county,8/15/2025
967950,114056,Post Audit,8/23/2025
968702,114056,WS correction requested ,8/25/2025
971074,114056,Completed,8/28/2025
952040,114057,Send Docs to TTG,8/1/2025
958504,114057,Documents Received ,8/11/2025
958660,114057,TTG sent to county,8/11/2025
965587,114057,Post Audit,8/20/2025
968081,114057,Completed,8/25/2025
952041,114058,On Hold- QA,8/1/2025
959856,114058,Send Docs to TTG,8/13/2025
963860,114058,Documents Received ,8/18/2025
964530,114058,TTG sent to county,8/19/2025
967969,114058,Post Audit,8/23/2025
970983,114058,Completed,8/28/2025
952060,114066,On Hold- QA,8/1/2025
958974,114066,Send Docs to TTG,8/12/2025
963422,114066,Documents Received ,8/18/2025
963900,114066,TTG sent to county,8/18/2025
967826,114066,Post Audit,8/23/2025
970259,114066,Completed,8/27/2025
952062,114067,On Hold- QA,8/1/2025
953284,114067,On Hold- QA,8/4/2025
956367,114067,Send Docs to TTG,8/6/2025
956368,114067,Send Docs to TTG,8/6/2025
959066,114067,Documents Received ,8/12/2025
962638,114067,TTG sent to county,8/15/2025
962674,114067,TTG sent to county,8/15/2025
966822,114067,Post Audit,8/22/2025
970618,114067,Completed,8/27/2025
952072,114072,Send Docs to TTG,8/1/2025
962766,114072,Documents Received ,8/15/2025
962801,114072,TTG sent to county,8/15/2025
969672,114072,Post Audit,8/26/2025
969673,114072,Completed,8/26/2025
952079,114075,On Hold- QA,8/1/2025
965961,114075,Documents Received ,8/21/2025
966193,114075,TTG sent to county,8/21/2025
968917,114075,Post Audit,8/26/2025
971940,114075,Completed,8/29/2025
952085,114077,Send Docs to TTG,8/1/2025
962754,114077,Documents Received ,8/15/2025
962787,114077,TTG sent to county,8/15/2025
969720,114077,Post Audit,8/26/2025
969721,114077,Completed,8/26/2025
952092,114079,Send Docs to TTG,8/1/2025
954457,114079,Documents Received ,8/5/2025
954466,114079,On Hold- QA,8/5/2025
960227,114079,TTG sent to county,8/13/2025
967797,114079,Post Audit,8/23/2025
968739,114079,Completed,8/25/2025
952117,114091,Send Docs to TTG,8/2/2025
962784,114091,Documents Received ,8/15/2025
962810,114091,TTG sent to county,8/15/2025
969696,114091,Post Audit,8/26/2025
969697,114091,Completed,8/26/2025
952123,114094,Send Docs to TTG,8/2/2025
962769,114094,Documents Received ,8/15/2025
962805,114094,TTG sent to county,8/15/2025
969602,114094,Post Audit,8/26/2025
969603,114094,Completed,8/26/2025
952131,114098,Send Docs to TTG,8/2/2025
962774,114098,Documents Received ,8/15/2025
962802,114098,TTG sent to county,8/15/2025
969694,114098,Post Audit,8/26/2025
969695,114098,Completed,8/26/2025
952135,114100,Send Docs to TTG,8/2/2025
962756,114100,Documents Received ,8/15/2025
962790,114100,TTG sent to county,8/15/2025
969596,114100,Post Audit,8/26/2025
969599,114100,Completed,8/26/2025
952137,114101,Send Docs to TTG,8/2/2025
962763,114101,Documents Received ,8/15/2025
962789,114101,TTG sent to county,8/15/2025
969701,114101,Post Audit,8/26/2025
969702,114101,Completed,8/26/2025
952139,114102,Send Docs to TTG,8/2/2025
962765,114102,Documents Received ,8/15/2025
962793,114102,TTG sent to county,8/15/2025
969703,114102,Post Audit,8/26/2025
969704,114102,Completed,8/26/2025
952143,114104,Send Docs to TTG,8/2/2025
962764,114104,Documents Received ,8/15/2025
962791,114104,TTG sent to county,8/15/2025
969706,114104,Post Audit,8/26/2025
969708,114104,Completed,8/26/2025
952159,114111,Send Docs to TTG,8/2/2025
962768,114111,Documents Received ,8/15/2025
962798,114111,TTG sent to county,8/15/2025
969691,114111,Post Audit,8/26/2025
969693,114111,Completed,8/26/2025
952163,114113,Send Docs to TTG,8/2/2025
962781,114113,Documents Received ,8/15/2025
962786,114113,TTG sent to county,8/15/2025
969593,114113,Post Audit,8/26/2025
969594,114113,Completed,8/26/2025
962761,114174,Documents Received ,8/15/2025
962795,114174,TTG sent to county,8/15/2025
969663,114174,Post Audit,8/26/2025
969666,114174,Completed,8/26/2025
953245,114177,Send Docs to TTG,8/4/2025
962776,114177,Documents Received ,8/15/2025
962809,114177,TTG sent to county,8/15/2025
969723,114177,Post Audit,8/26/2025
969724,114177,Completed,8/26/2025
953421,114190,On Hold- QA,8/4/2025
956366,114190,Send Docs to TTG,8/6/2025
963472,114190,Documents Received ,8/18/2025
963891,114190,TTG sent to county,8/18/2025
967823,114190,Post Audit,8/23/2025
970444,114190,Completed,8/27/2025
953428,114192,Send Docs to TTG,8/4/2025
961581,114192,Documents Received ,8/14/2025
961607,114192,TTG sent to county,8/14/2025
967828,114192,Post Audit,8/23/2025
969730,114192,Completed,8/26/2025
953430,114193,On Hold- QA,8/4/2025
956253,114193,Send Docs to TTG,8/6/2025
959303,114193,Documents Received ,8/12/2025
959313,114193,TTG sent to county,8/12/2025
966667,114193,Post Audit,8/21/2025
968360,114193,Completed,8/25/2025
953433,114195,On Hold- QA,8/4/2025
958586,114195,Send Docs to TTG,8/11/2025
961343,114195,Documents Received ,8/14/2025
961509,114195,TTG sent to county,8/14/2025
965561,114195,Post Audit,8/20/2025
969590,114195,Completed,8/26/2025
953459,114206,Send Docs to TTG,8/4/2025
962623,114206,Documents Received ,8/15/2025
962629,114206,TTG sent to county,8/15/2025
962668,114206,TTG sent to county,8/15/2025
967962,114206,Post Audit,8/23/2025
971027,114206,Completed,8/28/2025
953602,114215,Send Docs to TTG,8/5/2025
961481,114215,Documents Received ,8/14/2025
961493,114215,TTG sent to county,8/14/2025
965502,114215,Post Audit,8/20/2025
968792,114215,Completed,8/25/2025
953655,114219,Send Docs to TTG,8/5/2025
956688,114219,Send Docs to TTG,8/7/2025
962782,114219,Documents Received ,8/15/2025
962811,114219,TTG sent to county,8/15/2025
969643,114219,Post Audit,8/26/2025
969644,114219,Completed,8/26/2025
954031,114223,Send Docs to TTG,8/5/2025
956689,114223,Send Docs to TTG,8/7/2025
962780,114223,Documents Received ,8/15/2025
962792,114223,TTG sent to county,8/15/2025
969645,114223,Post Audit,8/26/2025
969646,114223,Completed,8/26/2025
954630,114227,On Hold- QA,8/5/2025
957049,114227,On Hold- QA,8/7/2025
957693,114227,Send Docs to TTG,8/8/2025
965733,114227,Documents Received ,8/21/2025
966182,114227,TTG sent to county,8/21/2025
970332,114227,Post Audit,8/27/2025
971904,114227,Completed,8/29/2025
954122,114228,Send Docs to TTG,8/5/2025
956701,114228,Send Docs to TTG,8/7/2025
962772,114228,Documents Received ,8/15/2025
962804,114228,TTG sent to county,8/15/2025
969729,114228,Post Audit,8/26/2025
969734,114228,Completed,8/26/2025
954424,114241,Send Docs to TTG,8/5/2025
956719,114241,Send Docs to TTG,8/7/2025
962767,114241,Documents Received ,8/15/2025
962797,114241,TTG sent to county,8/15/2025
969727,114241,Post Audit,8/26/2025
969728,114241,Completed,8/26/2025
954435,114242,Send Docs to TTG,8/5/2025
956724,114242,Send Docs to TTG,8/7/2025
962770,114242,Documents Received ,8/15/2025
962796,114242,TTG sent to county,8/15/2025
969605,114242,Post Audit,8/26/2025
969606,114242,Completed,8/26/2025
954551,114250,Send Docs to TTG,8/5/2025
962755,114250,Documents Received ,8/15/2025
962808,114250,TTG sent to county,8/15/2025
969552,114250,Post Audit,8/26/2025
969553,114250,Completed,8/26/2025
954581,114253,Send Docs to TTG,8/5/2025
962777,114253,Documents Received ,8/15/2025
962803,114253,TTG sent to county,8/15/2025
969547,114253,Post Audit,8/26/2025
969548,114253,Completed,8/26/2025
954809,114265,On Hold- QA,8/5/2025
956269,114265,Send Docs to TTG,8/6/2025
957463,114265,Documents Received ,8/8/2025
957511,114265,TTG sent to county,8/8/2025
959871,114265,Post Audit,8/13/2025
974242,114265,Completed,9/3/2025
954825,114268,On Hold- QA,8/5/2025
958605,114268,Send Docs to TTG,8/11/2025
959959,114268,Documents Received ,8/13/2025
960222,114268,TTG sent to county,8/13/2025
968698,114268,TTG sent to county,8/25/2025
971664,114268,Post Audit,8/28/2025
973337,114268,Completed,9/2/2025
958337,114276,Send Docs to TTG,8/11/2025
959246,114276,Documents Received ,8/12/2025
959253,114276,TTG sent to county,8/12/2025
966424,114276,Documents Received ,8/21/2025
966426,114276,TTG sent to county,8/21/2025
969926,114276,Post Audit,8/26/2025
972148,114276,Completed,8/29/2025
954866,114277,On Hold- QA,8/5/2025
957732,114277,On Hold- QA,8/8/2025
958604,114277,Send Docs to TTG,8/11/2025
961543,114277,Documents Received ,8/14/2025
961616,114277,TTG sent to county,8/14/2025
967821,114277,Post Audit,8/23/2025
969367,114277,Completed,8/26/2025
954892,114286,Send Docs to TTG,8/5/2025
960084,114286,Documents Received ,8/13/2025
960211,114286,TTG sent to county,8/13/2025
966512,114286,Post Audit,8/21/2025
968187,114286,Completed,8/25/2025
954912,114293,On Hold- QA,8/5/2025
955058,114293,Send Docs to TTG,8/6/2025
958399,114293,Documents Received ,8/11/2025
958673,114293,TTG sent to county,8/11/2025
964414,114293,Post Audit,8/19/2025
965167,114293,WS correction requested ,8/20/2025
974230,114293,Completed,9/3/2025
954921,114296,On Hold- QA,8/5/2025
960376,114296,Send Docs to TTG,8/13/2025
962590,114296,Documents Received ,8/15/2025
962631,114296,TTG sent to county,8/15/2025
962663,114296,TTG sent to county,8/15/2025
967970,114296,Post Audit,8/23/2025
970768,114296,Completed,8/27/2025
954948,114301,Send Docs to TTG,8/6/2025
962779,114301,Documents Received ,8/15/2025
962800,114301,TTG sent to county,8/15/2025
969538,114301,Post Audit,8/26/2025
969540,114301,Completed,8/26/2025
954950,114302,Send Docs to TTG,8/6/2025
961514,114302,Documents Received ,8/14/2025
961621,114302,TTG sent to county,8/14/2025
967806,114302,Post Audit,8/23/2025
968776,114302,Completed,8/25/2025
955049,114313,On Hold- QA,8/6/2025
965063,114313,Send Docs to TTG,8/20/2025
968541,114313,Documents Received ,8/25/2025
968694,114313,TTG sent to county,8/25/2025
971463,114313,Post Audit,8/28/2025
973356,114313,Completed,9/2/2025
955061,114317,Send Docs to TTG,8/6/2025
964227,114317,Documents Received ,8/19/2025
964535,114317,TTG sent to county,8/19/2025
967952,114317,Post Audit,8/23/2025
971020,114317,Completed,8/28/2025
955097,114323,On Hold- QA,8/6/2025
956362,114323,Send Docs to TTG,8/6/2025
958473,114323,Documents Received ,8/11/2025
958667,114323,TTG sent to county,8/11/2025
965509,114323,Post Audit,8/20/2025
968076,114323,Completed,8/25/2025
956056,114331,Documents Received ,8/6/2025
967559,114331,Documents Received ,8/22/2025
967579,114331,TTG sent to county,8/22/2025
971416,114331,Post Audit,8/28/2025
971417,114331,Completed,8/28/2025
956154,114351,Send Docs to TTG,8/6/2025
962758,114351,Documents Received ,8/15/2025
962812,114351,TTG sent to county,8/15/2025
969591,114351,Post Audit,8/26/2025
969592,114351,Completed,8/26/2025
956200,114355,Send Docs to TTG,8/6/2025
958520,114355,Documents Received ,8/11/2025
960228,114355,TTG sent to county,8/13/2025
966673,114355,Post Audit,8/21/2025
968195,114355,Completed,8/25/2025
956351,114373,On Hold- QA,8/6/2025
956411,114373,Send Docs to TTG,8/6/2025
958467,114373,Documents Received ,8/11/2025
958658,114373,TTG sent to county,8/11/2025
965450,114373,Post Audit,8/20/2025
968072,114373,Completed,8/25/2025
956372,114385,On Hold- QA,8/6/2025
958614,114385,Send Docs to TTG,8/11/2025
964235,114385,Documents Received ,8/19/2025
964533,114385,TTG sent to county,8/19/2025
967837,114385,Post Audit,8/23/2025
970990,114385,Completed,8/28/2025
956383,114387,Send Docs to TTG,8/6/2025
958437,114387,Documents Received ,8/11/2025
960229,114387,TTG sent to county,8/13/2025
967807,114387,Post Audit,8/23/2025
968744,114387,Completed,8/25/2025
956404,114392,On Hold- QA,8/6/2025
959809,114392,Send Docs to TTG,8/13/2025
961443,114392,Documents Received ,8/14/2025
961496,114392,TTG sent to county,8/14/2025
965333,114392,Post Audit,8/20/2025
966632,114392,WS correction requested ,8/21/2025
968802,114392,Completed,8/25/2025
956468,114396,Send Docs to TTG,8/7/2025
962760,114396,Documents Received ,8/15/2025
962814,114396,TTG sent to county,8/15/2025
969587,114396,Post Audit,8/26/2025
969588,114396,Completed,8/26/2025
956483,114398,On Hold- QA,8/7/2025
963316,114398,Send Docs to TTG,8/18/2025
964501,114398,Documents Received ,8/19/2025
964506,114398,TTG sent to county,8/19/2025
972879,114398,Post Audit,9/2/2025
972880,114398,Completed,9/2/2025
956520,114405,On Hold- QA,8/7/2025
957043,114405,On Hold- QA,8/7/2025
958708,114405,Send Docs to TTG,8/11/2025
960161,114405,Documents Received ,8/13/2025
960239,114405,TTG sent to county,8/13/2025
966514,114405,Post Audit,8/21/2025
968183,114405,Completed,8/25/2025
956525,114407,On Hold- QA,8/7/2025
958707,114407,Send Docs to TTG,8/11/2025
961433,114407,Documents Received ,8/14/2025
961497,114407,TTG sent to county,8/14/2025
965593,114407,Post Audit,8/20/2025
968800,114407,Completed,8/25/2025
956551,114408,Send Docs to TTG,8/7/2025
958489,114408,Documents Received ,8/11/2025
958663,114408,TTG sent to county,8/11/2025
965462,114408,Post Audit,8/20/2025
968080,114408,Completed,8/25/2025
956583,114419,On Hold- QA,8/7/2025
959889,114419,Send Docs to TTG,8/13/2025
961346,114419,Documents Received ,8/14/2025
961505,114419,TTG sent to county,8/14/2025
965472,114419,Post Audit,8/20/2025
969735,114419,Completed,8/26/2025
956601,114420,On Hold- QA,8/7/2025
957724,114420,On Hold- QA,8/8/2025
959650,114420,Send Docs to TTG,8/12/2025
963492,114420,Documents Received ,8/18/2025
963897,114420,TTG sent to county,8/18/2025
967811,114420,Post Audit,8/23/2025
970459,114420,Completed,8/27/2025
956607,114422,Send Docs to TTG,8/7/2025
958457,114422,Documents Received ,8/11/2025
958662,114422,TTG sent to county,8/11/2025
965567,114422,Post Audit,8/20/2025
968071,114422,Completed,8/25/2025
956626,114424,On Hold- QA,8/7/2025
957052,114424,On Hold- QA,8/7/2025
957600,114424,Send Docs to TTG,8/8/2025
957665,114424,Send Docs to TTG,8/8/2025
961532,114424,Documents Received ,8/14/2025
961617,114424,TTG sent to county,8/14/2025
967819,114424,Post Audit,8/23/2025
968819,114424,Completed,8/25/2025
956674,114434,On Hold- QA,8/7/2025
959859,114434,Send Docs to TTG,8/13/2025
962448,114434,Documents Received ,8/15/2025
962646,114434,TTG sent to county,8/15/2025
962661,114434,TTG sent to county,8/15/2025
966814,114434,Post Audit,8/22/2025
970594,114434,Completed,8/27/2025
956678,114435,On Hold- QA,8/7/2025
957728,114435,On Hold- QA,8/8/2025
958970,114435,Send Docs to TTG,8/12/2025
962539,114435,Documents Received ,8/15/2025
